date,open,high,low,close,volume,amount
2022-07-20,3291.55,3308.35,3287.74,3304.72,301515123,383422746838.4
2022-07-21,3297.66,3300.53,3272.0,3272.0,332358707,420696576741.5
2022-07-22,3276.2,3293.64,3246.73,3269.97,300690066,383576011593.0
2022-07-25,3269.71,3273.18,3243.03,3250.39,271245744,348281870965.0
2022-07-26,3254.19,3282.41,3246.04,3277.44,259468676,334421587036.2
2022-07-27,3271.78,3282.57,3265.73,3275.76,249131485,339768241053.0
2022-07-28,3287.5,3305.71,3277.11,3282.58,288055056,395925555548.6
2022-07-29,3282.81,3294.8,3246.37,3253.24,307331047,410553093404.4
2022-08-01,3246.62,3264.3,3225.55,3259.96,292204805,399000239744.0
2022-08-02,3231.26,3231.26,3155.19,3186.27,394176168,475962696161.0
2022-08-03,3188.89,3217.55,3159.46,3163.67,324885673,455409764942.7
2022-08-04,3179.43,3191.0,3155.7,3189.04,260898943,371146916077.8
2022-08-05,3195.23,3228.89,3184.45,3227.03,274683729,414055641493.2
2022-08-08,3218.85,3237.97,3214.08,3236.93,254268050,392277178489.9
2022-08-09,3235.74,3248.77,3227.54,3247.43,259605467,391415560267.1
2022-08-10,3242.36,3253.17,3217.81,3230.02,257583592,390066120147.4
2022-08-11,3243.47,3281.67,3237.9,3281.67,300605376,427399149616.3
2022-08-12,3275.77,3288.22,3272.84,3276.89,299932928,403906156288.7
2022-08-15,3268.37,3286.89,3261.82,3276.09,287106773,387257744646.1
2022-08-16,3278.68,3295.02,3271.57,3277.88,303592274,409210082291.4
2022-08-17,3282.1,3296.0,3263.35,3292.53,326124759,423859011368.3
2022-08-18,3286.37,3289.14,3270.56,3277.54,301694778,418075199680.1
2022-08-19,3275.62,3286.49,3258.06,3258.08,333535471,457863361108.2
2022-08-22,3249.7,3278.17,3247.19,3277.79,314537869,427653295825.9
2022-08-23,3274.43,3284.6,3262.63,3276.22,316566356,418311743962.9
2022-08-24,3279.17,3281.88,3212.39,3215.2,366140577,458360278355.2
2022-08-25,3223.46,3248.35,3199.12,3246.25,336196165,419464277028.1
2022-08-26,3250.63,3266.27,3232.28,3236.22,309927554,397556251308.6
2022-08-29,3203.1,3240.73,3199.0,3240.73,297015097,363729979752.0
2022-08-30,3240.18,3243.75,3212.63,3227.22,294318914,353775673849.4
2022-08-31,3216.53,3232.02,3184.39,3202.14,344408829,431758007416.9
2022-09-01,3196.54,3214.56,3181.63,3184.98,274660541,336978641198.7
2022-09-02,3189.64,3198.28,3173.79,3186.48,250456911,313337604115.4
2022-09-05,3183.95,3199.91,3172.04,3199.91,280675633,339591536253.1
2022-09-06,3207.93,3244.64,3203.82,3243.45,318869689,378636070327.5
2022-09-07,3232.14,3253.77,3227.82,3246.29,301014466,368608741474.6
2022-09-08,3245.56,3253.7,3233.8,3235.59,281680358,328657091591.2
2022-09-09,3241.18,3266.2,3236.51,3262.05,283827665,338566713309.5
2022-09-13,3272.05,3278.17,3259.66,3263.8,276189823,339021890619.5
2022-09-14,3224.68,3250.8,3221.96,3237.54,255193365,306452822218.0
2022-09-15,3248.97,3254.18,3174.39,3199.92,325206121,392490591521.4
2022-09-16,3189.83,3191.83,3126.4,3126.4,316475893,355085342917.9
2022-09-19,3122.75,3135.56,3101.22,3115.6,249113662,289918817139.3
2022-09-20,3127.84,3140.03,3114.04,3122.41,219942534,268600300237.6
2022-09-21,3116.01,3129.82,3091.3,3117.18,232972496,269513754503.3
2022-09-22,3098.77,3125.68,3092.82,3108.91,221140689,269978597649.8
2022-09-23,3106.81,3124.66,3072.24,3088.37,243057719,285552915205.6
2022-09-26,3067.57,3102.65,3048.51,3051.23,262698628,293536440838.5
2022-09-27,3056.39,3094.04,3048.37,3093.86,232735303,290065702696.3
2022-09-28,3089.1,3089.1,3044.86,3045.07,230098650,276039741572.0
2022-09-29,3067.47,3076.76,3026.08,3041.2,230030416,276441059417.7
2022-09-30,3042.17,3054.61,3021.93,3024.39,204115336,240262768408.9
2022-10-10,3026.94,3029.45,2968.28,2974.15,243404828,290120024166.9
2022-10-11,2978.06,2986.91,2953.5,2979.79,208635950,246715637025.1
2022-10-12,2976.72,3025.51,2934.09,3025.51,248013557,306871328764.9
2022-10-13,3008.3,3036.25,3004.5,3016.36,249683281,317764786734.7
2022-10-14,3035.03,3084.27,3035.03,3071.99,277304061,372050694578.9
2022-10-17,3060.52,3087.19,3052.71,3084.94,262608618,349214469685.4
2022-10-18,3094.93,3099.92,3074.22,3080.96,245634757,326002905366.0
2022-10-19,3073.26,3081.39,3044.38,3044.38,230895310,313108348652.4
2022-10-20,3029.3,3070.26,3013.69,3035.05,244736145,340091337759.5
2022-10-21,3038.04,3055.42,3026.96,3038.93,245254122,315110985796.8
2022-10-24,3034.75,3064.42,2965.17,2977.56,298085356,394725942512.6
2022-10-25,2969.16,3001.72,2944.26,2976.28,255554160,337519280757.3
2022-10-26,2977.56,3028.35,2977.56,2999.5,268689492,372845274629.2
2022-10-27,3005.04,3017.26,2981.69,2982.9,265608254,381330371123.0
2022-10-28,2967.02,2974.24,2908.98,2915.93,292531308,385261361877.7
2022-10-31,2893.2,2926.02,2885.09,2893.48,301994203,396654162133.5
2022-11-01,2899.5,2969.2,2896.76,2969.2,319809578,431015902874.1
2022-11-02,2960.65,3019.05,2954.95,3003.37,325078248,457581522044.7
2022-11-03,2981.2,3003.72,2977.72,2997.81,259348567,370653283763.4
2022-11-04,2997.0,3081.59,2997.0,3070.8,329806740,458770093694.7
2022-11-07,3062.86,3088.19,3054.46,3077.82,320567097,424429131518.9
2022-11-08,3077.31,3078.28,3047.46,3064.49,256522007,338966942021.5
2022-11-09,3064.46,3073.92,3046.19,3048.17,235637324,306860895708.1
2022-11-10,3031.69,3047.98,3022.85,3036.13,270371798,335925917722.4
2022-11-11,3099.65,3117.74,3070.3,3087.29,409604534,513784597274.3
2022-11-14,3100.87,3121.41,3075.22,3083.4,361788216,454546731409.1
2022-11-15,3081.13,3135.59,3074.5,3134.08,331470577,446460007889.4
2022-11-16,3133.65,3145.75,3115.35,3119.98,303429844,386992905050.7
2022-11-17,3110.96,3115.44,3087.17,3115.43,287028407,377900109272.6
2022-11-18,3116.73,3126.71,3096.89,3097.24,299954276,389207386467.2
2022-11-21,3078.06,3085.24,3056.17,3085.04,256045549,345025496474.6
2022-11-22,3084.23,3118.12,3076.32,3088.94,327565927,374142821130.4
2022-11-23,3084.74,3108.24,3075.32,3096.91,326155449,356400844278.1
2022-11-24,3104.1,3113.24,3084.86,3089.31,267482928,308190185804.6
2022-11-25,3085.46,3111.42,3077.97,3101.69,311431979,325426338447.2
2022-11-28,3055.29,3080.18,3034.7,3078.55,305811284,338549350774.8
2022-11-29,3096.11,3152.0,3096.11,3149.75,391449748,439102619264.2
2022-11-30,3141.4,3158.57,3137.37,3151.34,372718321,404504379283.4
2022-12-01,3187.99,3198.41,3164.53,3165.47,387013056,462184974022.8
2022-12-02,3160.58,3170.9,3149.84,3156.14,307812484,366318678808.3
2022-12-05,3181.92,3213.44,3177.06,3211.81,447398437,479203617373.5
2022-12-06,3200.28,3224.82,3195.08,3212.53,373590296,435248700179.1
2022-12-07,3204.94,3226.08,3188.67,3199.62,354113078,402146133137.5
2022-12-08,3196.02,3206.72,3187.26,3197.35,320969294,364935622700.5
2022-12-09,3197.12,3212.11,3182.91,3206.95,373343209,447750222046.8
2022-12-12,3195.87,3196.72,3176.58,3179.04,333381792,394919615249.5
2022-12-13,3179.44,3187.2,3171.48,3176.33,285821200,333539763009.7
2022-12-14,3178.55,3189.84,3168.59,3176.53,265623569,333950671128.2
2022-12-15,3177.2,3179.1,3158.45,3168.65,243023333,305204998562.4
2022-12-16,3156.13,3175.35,3151.61,3167.86,259771795,307227738354.5
2022-12-19,3165.31,3170.26,3096.1,3107.12,278513541,307934621461.9
2022-12-20,3098.95,3100.75,3061.51,3073.77,218836766,261716073427.2
2022-12-21,3078.33,3085.8,3060.55,3068.41,189067920,226852792581.1
2022-12-22,3085.8,3096.24,3044.6,3054.43,223639537,266315477432.4
2022-12-23,3038.84,3061.87,3031.54,3045.87,192020305,233335246195.6
2022-12-26,3048.2,3071.84,3047.35,3065.56,206503893,255470265306.8
2022-12-27,3077.75,3098.08,3074.31,3095.57,222218322,267946785441.9
2022-12-28,3088.62,3098.65,3079.43,3087.4,224554151,260508525682.6
2022-12-29,3076.73,3086.0,3064.46,3073.7,215570676,253916981220.2
2022-12-30,3084.52,3096.31,3082.2,3089.26,217545344,250355950864.6
2023-01-03,3087.51,3119.86,3073.05,3116.51,281370362,331392138948.0
2023-01-04,3117.57,3129.09,3109.45,3123.52,273313626,316391228728.0
2023-01-05,3132.76,3159.43,3130.23,3155.22,257003018,335635934527.5
2023-01-06,3155.07,3170.74,3151.84,3157.64,257380255,338539843686.6
2023-01-09,3169.37,3183.58,3165.43,3176.08,258115218,342693770974.1
2023-01-10,3178.02,3178.16,3165.14,3169.51,232984175,310357698608.4
2023-01-11,3172.38,3184.76,3160.89,3161.84,237742869,309248892854.4
2023-01-12,3167.27,3171.59,3153.4,3163.45,216671305,275371843343.4
2023-01-13,3170.35,3195.31,3167.51,3195.31,220226897,288062499132.3
2023-01-16,3198.52,3251.37,3197.32,3227.59,306749549,413219640959.9
2023-01-17,3229.44,3231.26,3211.76,3224.24,226592230,302611778528.6
2023-01-18,3227.59,3234.82,3220.37,3224.41,212109730,266068176682.4
2023-01-19,3221.52,3240.28,3210.38,3240.28,226465030,296815557255.9
2023-01-20,3247.2,3267.06,3247.2,3264.81,273219182,329028168424.9
2023-01-30,3308.87,3310.49,3266.76,3269.32,353325829,453177014110.3
2023-01-31,3266.14,3277.25,3252.01,3255.67,300162957,375260749568.7
2023-02-01,3262.2,3284.92,3245.41,3284.92,339509410,413395187748.5
2023-02-02,3291.78,3295.76,3272.41,3285.67,333413133,428662803430.2
2023-02-03,3275.66,3275.66,3235.35,3263.41,293342814,378648522965.3
2023-02-06,3244.7,3250.35,3226.21,3238.7,267053107,349127264894.7
2023-02-07,3245.23,3250.03,3233.83,3248.09,250946450,321257641942.9
2023-02-08,3251.5,3257.11,3230.44,3232.11,234530481,293332736125.8
2023-02-09,3227.73,3270.38,3225.77,3270.38,254754529,351760831733.2
2023-02-10,3266.44,3269.99,3247.23,3260.67,260626926,341749872023.9
2023-02-13,3256.99,3285.09,3252.63,3284.16,297213188,397011413405.7
2023-02-14,3288.97,3293.73,3279.19,3293.28,270974168,355558052442.5
2023-02-15,3294.02,3296.2,3274.55,3280.49,269939123,357621816130.5
2023-02-16,3281.74,3308.83,3231.34,3249.03,380863545,468382512227.4
2023-02-17,3244.73,3262.47,3223.26,3224.02,278451237,355625842542.7
2023-02-20,3230.47,3291.04,3225.84,3290.34,325007733,397720315305.1
2023-02-21,3291.63,3308.79,3282.44,3306.52,324409449,390691271556.0
2023-02-22,3292.05,3307.03,3286.72,3291.15,255403985,320515620001.2
2023-02-23,3293.52,3307.44,3275.36,3287.48,262324304,334364534378.3
2023-02-24,3287.26,3288.39,3253.97,3267.16,234206306,308004347731.0
2023-02-27,3257.0,3276.58,3251.72,3258.03,242855344,324605090924.8
2023-02-28,3265.74,3280.42,3246.14,3279.61,251625032,318030137286.4
2023-03-01,3279.14,3315.16,3272.04,3312.35,318398704,384387413830.3
2023-03-02,3308.01,3320.74,3306.46,3310.65,328520016,389390626878.8
2023-03-03,3314.77,3330.6,3302.62,3328.39,343996919,388860006704.9
2023-03-06,3332.02,3333.06,3308.73,3322.03,340530446,431616811145.0
2023-03-07,3320.21,3342.86,3284.41,3285.1,389957956,430081145229.3
2023-03-08,3271.88,3283.25,3263.69,3283.25,260443547,312822175700.7
2023-03-09,3285.94,3289.06,3260.0,3276.09,264021859,328825695492.5
2023-03-10,3255.51,3262.15,3229.5,3230.08,281135410,342198577588.1
2023-03-13,3228.12,3268.7,3228.12,3268.7,294928087,364414206511.7
2023-03-14,3261.92,3262.0,3216.99,3245.31,319906033,409976276120.9
2023-03-15,3261.03,3273.12,3256.86,3263.31,305168798,373276384409.5
2023-03-16,3244.47,3257.43,3224.72,3226.89,327389632,392910208396.7
2023-03-17,3245.26,3279.92,3240.16,3250.55,343001022,431983057736.5
2023-03-20,3253.93,3267.99,3231.65,3234.91,392517391,480292404943.9
2023-03-21,3240.84,3256.0,3237.89,3255.65,301810779,388047055874.8
2023-03-22,3263.41,3279.39,3255.74,3265.75,290840462,382509081309.4
2023-03-23,3258.78,3286.65,3252.99,3286.65,306118393,426564792579.1
2023-03-24,3282.74,3282.74,3260.84,3265.65,324513337,430761598863.2
2023-03-27,3261.82,3261.82,3229.7,3251.4,337861206,453585768740.5
2023-03-28,3256.6,3264.1,3241.74,3245.38,295682660,396882943367.8
2023-03-29,3253.62,3254.56,3229.58,3240.06,296900508,405542776865.4
2023-03-30,3243.07,3263.74,3220.98,3261.25,299898295,401634271105.2
2023-03-31,3263.41,3278.42,3260.04,3272.86,283613746,396689286254.3
2023-04-03,3277.34,3299.73,3276.42,3296.4,357676775,513390565537.0
2023-04-04,3297.18,3312.56,3290.99,3312.56,385871617,555811064015.5
2023-04-06,3302.75,3314.53,3296.06,3312.63,327155424,506500167165.2
2023-04-07,3312.48,3328.85,3308.06,3327.65,283032247,436372798925.8
2023-04-10,3331.51,3332.72,3309.92,3315.36,340819845,516434325402.1
2023-04-11,3317.08,3317.45,3298.25,3313.57,320566055,466895849254.6
2023-04-12,3316.86,3330.71,3315.4,3327.18,343025315,482066170134.8
2023-04-13,3321.27,3334.47,3309.25,3318.36,347862106,477587943379.6
2023-04-14,3326.37,3340.08,3316.81,3338.15,338299275,478345417461.3
2023-04-17,3337.06,3385.61,3336.39,3385.61,402809926,523790271022.3
2023-04-18,3379.23,3396.17,3375.78,3393.33,348399486,474287388944.2
2023-04-19,3391.35,3394.96,3364.64,3370.13,346123443,476496941017.2
2023-04-20,3367.05,3371.37,3344.02,3367.03,350354965,499672394215.6
2023-04-21,3364.0,3367.61,3301.26,3301.26,387395098,530517857771.7
2023-04-24,3300.81,3303.09,3264.93,3275.41,354255626,473265986268.8
2023-04-25,3276.4,3288.57,3229.45,3264.87,380895729,494240131388.3
2023-04-26,3255.22,3277.98,3239.99,3264.1,357917842,480418149402.8
2023-04-27,3256.23,3299.3,3253.11,3285.88,341590534,466175350420.4
2023-04-28,3283.12,3324.88,3283.12,3323.27,401554785,514904620687.7
2023-05-04,3306.48,3352.75,3302.03,3350.46,483364916,550494850346.7
2023-05-05,3350.65,3364.14,3321.19,3334.5,436504494,499294430532.3
2023-05-08,3340.99,3400.18,3340.99,3395.0,534103659,564661993453.0
2023-05-09,3402.39,3418.95,3356.12,3357.67,573013309,619108477501.3
2023-05-10,3347.7,3349.72,3305.25,3319.15,451739731,489553667296.5
2023-05-11,3323.66,3333.25,3307.29,3309.55,354258271,401313953404.3
2023-05-12,3304.46,3319.13,3271.43,3272.36,347314983,387081199285.3
2023-05-15,3269.88,3310.74,3235.87,3310.74,388045887,431706863269.3
2023-05-16,3310.16,3317.9,3282.49,3290.99,322479410,385386011202.3
2023-05-17,3281.97,3298.52,3269.89,3284.23,285744050,340482661497.5
2023-05-18,3288.41,3313.86,3284.17,3297.32,309967472,368435070988.2
2023-05-19,3288.89,3302.34,3268.22,3283.54,285404064,359507956518.1
2023-05-22,3278.6,3308.53,3276.54,3296.47,273889998,342448401630.5
2023-05-23,3294.79,3298.23,3246.24,3246.24,275279083,324667932872.9
2023-05-24,3237.7,3237.7,3204.38,3204.75,288720257,342677325734.6
2023-05-25,3197.36,3207.02,3168.57,3201.26,283588925,347709231730.5
2023-05-26,3198.88,3220.77,3179.82,3212.5,261700479,333319265973.1
2023-05-29,3219.76,3230.97,3208.96,3221.45,297389487,377875996064.0
2023-05-30,3214.67,3230.63,3186.63,3224.21,303532460,376622572865.1
2023-05-31,3214.66,3216.36,3190.27,3204.56,294573338,384999190215.7
2023-06-01,3196.15,3225.09,3189.52,3204.63,312330759,400981483177.6
2023-06-02,3212.45,3233.99,3211.74,3230.07,294667098,377507927729.1
2023-06-05,3231.81,3244.18,3221.63,3232.44,278060203,357810090574.8
2023-06-06,3228.41,3247.35,3189.27,3195.34,308285872,387492228835.7
2023-06-07,3197.47,3210.33,3188.01,3197.76,258063400,331083866651.7
2023-06-08,3194.83,3225.53,3180.54,3213.59,293530741,353551633155.6
2023-06-09,3213.03,3231.41,3206.1,3231.41,314155501,413341768412.7
2023-06-12,3225.3,3239.44,3210.71,3228.83,313784444,403241619623.4
2023-06-13,3223.9,3235.09,3215.5,3233.67,280628454,377193491389.4
2023-06-14,3238.12,3248.46,3226.77,3228.99,303537260,404009517761.0
2023-06-15,3230.45,3252.98,3229.15,3252.98,313255752,437522981548.2
2023-06-16,3256.3,3276.55,3255.5,3273.33,326281846,444375632395.7
2023-06-19,3271.16,3271.16,3251.78,3255.81,327753047,455226178218.8
2023-06-20,3252.54,3252.84,3237.79,3240.36,298260596,433243981459.9
2023-06-21,3230.11,3236.36,3197.9,3197.9,294377372,406234561359.8
2023-06-26,3177.23,3181.08,3144.25,3150.62,308129811,398859657407.8
2023-06-27,3153.31,3194.41,3148.27,3189.44,287604327,354487810600.4
2023-06-28,3183.49,3192.66,3157.12,3189.38,276231948,360118192478.4
2023-06-29,3185.42,3196.5,3179.53,3182.38,250340074,340636710911.3
2023-06-30,3178.92,3212.99,3177.99,3202.06,265379873,359739563354.1
2023-07-03,3209.16,3246.86,3209.16,3243.98,312371395,421353472356.4
2023-07-04,3241.23,3246.96,3233.99,3245.35,279248721,387115944059.6
2023-07-05,3240.05,3241.84,3218.6,3222.95,264016426,351234984740.6
2023-07-06,3215.86,3229.48,3199.72,3205.57,246119032,320808312589.1
2023-07-07,3197.47,3212.05,3189.21,3196.61,255688469,313607453159.0
2023-07-10,3208.73,3216.53,3192.66,3203.7,236560367,311462495601.4
2023-07-11,3211.12,3221.68,3200.38,3221.37,227600467,309950254679.6
2023-07-12,3220.38,3224.33,3193.44,3196.13,271423386,365433182293.6
2023-07-13,3202.7,3238.47,3202.7,3236.48,276620508,373242517824.7
2023-07-14,3240.97,3248.38,3234.0,3237.7,273327494,368337829107.5
2023-07-17,3219.02,3219.02,3195.89,3209.63,250208376,322074497062.9
2023-07-18,3206.79,3210.25,3190.0,3197.82,235030259,307331649309.9
2023-07-19,3195.01,3204.36,3181.56,3198.84,217355860,281206091159.0
2023-07-20,3201.91,3209.06,3165.67,3169.52,238932891,302376024110.2
2023-07-21,3163.42,3185.64,3157.33,3167.75,225331363,280673190404.2
2023-07-24,3157.47,3178.73,3151.13,3164.16,216595211,260119088909.0
2023-07-25,3201.46,3231.75,3201.46,3231.52,348617714,410846601110.5
2023-07-26,3228.09,3229.89,3212.88,3223.03,317206051,328306929373.1
2023-07-27,3225.48,3245.6,3210.47,3216.67,327118867,332145068267.5
2023-07-28,3206.74,3280.28,3200.99,3275.93,411068434,436923617408.4
2023-07-31,3287.21,3322.13,3281.01,3291.04,459030994,511505348417.9
2023-08-01,3288.76,3305.34,3279.57,3290.95,459890833,441023318588.5
2023-08-02,3281.86,3290.82,3252.3,3261.69,405341499,388952703973.5
2023-08-03,3254.57,3280.86,3247.27,3280.46,384691317,389530671967.1
2023-08-04,3296.09,3315.05,3281.73,3288.08,470927697,497188089389.3
2023-08-07,3276.78,3276.78,3258.54,3268.83,360341484,393056934181.5
2023-08-08,3260.72,3274.52,3246.67,3260.62,316520733,355750325340.5
2023-08-09,3251.15,3257.08,3240.29,3244.49,271218538,309778299573.6
2023-08-10,3242.21,3257.03,3234.12,3254.56,287412142,307263291733.2
2023-08-11,3254.48,3254.48,3189.25,3189.25,330137750,339187129840.7
2023-08-14,3159.71,3180.51,3141.66,3178.43,299840327,322632054396.5
2023-08-15,3180.56,3186.23,3147.35,3176.18,273251922,300827985374.6
2023-08-16,3164.7,3176.63,3149.72,3150.13,281728292,303611332638.4
2023-08-17,3137.35,3167.45,3123.25,3163.74,294692586,320785474107.6
2023-08-18,3165.1,3179.12,3131.95,3131.95,294390352,320449006936.7
2023-08-21,3125.99,3134.96,3092.98,3092.98,265753423,293721061621.2
2023-08-22,3103.78,3126.78,3074.53,3120.33,309316335,348637687606.8
2023-08-23,3116.27,3116.38,3077.61,3078.4,272244124,297986364377.0
2023-08-24,3085.91,3106.18,3072.95,3082.24,300024637,332447831261.6
2023-08-25,3068.62,3085.05,3053.04,3064.07,293347686,317757173399.7
2023-08-28,3219.04,3219.04,3089.12,3098.64,485607764,517234120908.6
2023-08-29,3091.94,3145.76,3090.44,3135.89,398875780,443979436975.1
2023-08-30,3144.41,3153.69,3126.9,3137.14,347511867,414729469599.3
2023-08-31,3134.55,3139.98,3113.95,3119.88,313448242,362507128776.7
2023-09-01,3126.02,3143.85,3123.19,3133.25,292310992,334739632924.7
2023-09-04,3145.94,3177.06,3143.38,3177.06,366391140,404500273017.5
2023-09-05,3169.74,3169.74,3150.08,3154.37,294061849,342760613428.0
2023-09-06,3147.14,3162.15,3136.9,3158.08,267002230,324001129693.3
2023-09-07,3152.2,3152.27,3120.82,3122.35,269264733,317186963334.0
2023-09-08,3114.23,3126.04,3104.67,3116.72,228125064,270006714934.3
2023-09-11,3119.61,3155.1,3113.82,3142.78,290442917,351883735976.6
2023-09-12,3140.34,3147.51,3134.32,3137.06,234672051,281897501760.6
2023-09-13,3137.77,3143.76,3106.97,3123.07,249701038,282015557210.7
2023-09-14,3124.85,3135.03,3111.86,3126.55,263990138,281641855533.1
2023-09-15,3133.59,3141.96,3107.45,3117.74,292026365,326091455871.6
2023-09-18,3110.44,3128.7,3098.5,3125.93,259444257,299644725427.4
2023-09-19,3123.99,3131.13,3113.53,3124.96,253652761,274062664356.7
2023-09-20,3118.67,3122.13,3108.16,3108.57,228124462,243019998657.4
2023-09-21,3103.18,3113.49,3084.7,3084.7,228659100,243536277536.6
2023-09-22,3084.76,3132.56,3078.8,3132.43,285978351,321443778943.2
2023-09-25,3131.21,3131.21,3112.15,3115.61,258071885,294635829637.9
2023-09-26,3114.02,3120.29,3102.27,3102.27,222644313,270006131018.9
2023-09-27,3104.04,3125.45,3103.84,3107.32,240495830,293421022407.0
2023-09-28,3117.75,3121.84,3105.94,3110.48,236329981,288396222754.4
2023-10-09,3100.0,3103.36,3072.64,3096.92,264422205,302662162123.8
2023-10-10,3104.37,3109.98,3073.19,3075.24,255327379,293653291716.5
2023-10-11,3085.7,3095.66,3071.94,3078.96,259918692,326562386170.6
2023-10-12,3101.71,3109.99,3092.18,3107.9,274827998,325865894368.3
2023-10-13,3092.0,3094.92,3080.55,3088.1,255085235,309538085324.9
2023-10-16,3091.06,3091.13,3063.69,3073.81,263882363,314394203029.7
2023-10-17,3076.43,3084.07,3064.89,3083.5,259019588,300026228452.2
2023-10-18,3076.58,3076.58,3057.06,3058.71,268647155,310306035777.2
2023-10-19,3043.2,3043.2,3004.77,3005.39,304038910,355069176976.4
2023-10-20,2995.36,3006.27,2977.17,2983.06,267113594,307388393327.2
2023-10-23,2969.79,2973.66,2923.51,2939.29,278904128,304028962456.0
2023-10-24,2944.31,2964.76,2929.09,2962.24,310985389,339902176877.6
2023-10-25,2986.41,2993.3,2972.42,2974.11,332392004,362846635549.2
2023-10-26,2960.1,2990.33,2956.01,2988.3,291814511,332258828044.6
2023-10-27,2978.4,3029.21,2974.88,3017.78,321803717,385692318100.3
2023-10-30,3009.61,3028.26,3002.35,3021.55,360604238,439587974769.6
2023-10-31,3019.65,3023.0,3006.61,3018.77,319859967,386277226427.2
2023-11-01,3038.18,3038.33,3013.93,3023.08,280110445,347121456482.9
2023-11-02,3028.66,3038.64,3009.12,3009.41,268794581,311936400777.8
2023-11-03,3012.47,3040.98,3012.47,3030.8,268486347,329300477500.6
2023-11-06,3047.13,3058.99,3037.69,3058.41,372949630,447638159948.7
2023-11-07,3052.92,3064.58,3042.47,3057.27,326853455,401065573918.6
2023-11-08,3051.15,3062.99,3037.29,3052.37,335677834,415289260078.3
2023-11-09,3047.65,3063.47,3045.83,3053.28,315621764,388556747091.5
2023-11-10,3043.56,3044.0,3027.09,3038.97,285546497,346913084540.2
2023-11-13,3044.03,3048.62,3028.17,3046.53,290430588,344120017221.8
2023-11-14,3046.82,3059.53,3044.43,3056.07,294844733,358249840157.5
2023-11-15,3077.03,3080.13,3064.35,3072.83,304250107,389515977974.7
2023-11-16,3066.86,3071.45,3050.93,3050.93,271079460,329364382654.0
2023-11-17,3043.62,3055.86,3033.75,3054.37,267606393,328568598825.4
2023-11-20,3056.93,3072.51,3043.51,3068.32,287556998,367109310168.3
2023-11-21,3074.83,3089.77,3063.34,3067.93,330733102,391558034861.5
2023-11-22,3060.5,3067.96,3043.61,3043.61,289056490,330385482669.4
2023-11-23,3041.68,3062.87,3034.3,3061.86,276592059,315612515641.2
2023-11-24,3060.33,3060.33,3037.2,3040.97,287788413,311509355931.7
2023-11-27,3038.19,3038.36,3015.01,3031.7,310517868,350705835457.9
2023-11-28,3028.6,3039.69,3020.23,3038.55,268920746,317303697729.3
2023-11-29,3038.46,3038.98,3017.66,3021.69,277956448,322141206078.7
2023-11-30,3021.1,3030.91,3013.77,3029.67,282945357,326755696099.9
2023-12-01,3027.35,3035.76,3010.23,3031.64,286089700,335547176425.7
2023-12-04,3033.3,3038.98,3022.35,3022.91,288162053,344279695966.6
2023-12-05,3017.01,3017.01,2972.3,2972.3,293943278,340454488082.6
2023-12-06,2966.95,2985.31,2959.6,2968.93,294104187,336218906356.4
2023-12-07,2965.65,2976.01,2949.14,2966.21,296243687,348039623969.4
2023-12-08,2965.39,2980.83,2962.33,2969.56,369138705,423492311947.3
2023-12-11,2956.29,2995.67,2930.42,2991.44,360216344,405351583216.2
2023-12-12,2986.33,3003.75,2980.45,3003.44,287638762,333170576418.7
2023-12-13,2997.34,2997.34,2968.76,2968.76,282754098,331476614720.7
2023-12-14,2979.7,2986.18,2958.07,2958.99,271457650,312658124559.8
2023-12-15,2966.3,2976.31,2940.03,2942.56,289327642,322083690788.2
2023-12-18,2936.58,2951.15,2924.33,2930.8,293086999,304915892999.5
2023-12-19,2928.76,2940.5,2914.13,2932.39,265926980,283234126181.9
2023-12-20,2932.12,2937.1,2902.04,2902.11,265562454,290838402139.4
2023-12-21,2892.02,2924.26,2882.02,2918.71,282541827,315943775543.6
2023-12-22,2919.29,2935.7,2906.51,2914.78,296628367,327498019580.5
2023-12-25,2909.88,2920.63,2903.99,2918.81,229814178,261487251019.0
2023-12-26,2917.97,2917.97,2892.84,2898.88,228140855,260220552772.7
2023-12-27,2900.15,2917.96,2890.17,2914.61,247900882,279048608009.4
2023-12-28,2913.11,2961.65,2909.39,2954.7,339213116,392449073493.3
2023-12-29,2950.84,2975.03,2950.02,2974.93,290672687,349002967266.4
2024-01-02,2972.78,2976.27,2962.28,2962.28,304141793,345950729194.6
2024-01-03,2957.11,2971.28,2953.29,2967.25,285455945,321018391310.1
2024-01-04,2965.51,2966.68,2936.63,2954.35,264980924,296291346878.8
2024-01-05,2949.82,2967.97,2916.72,2929.18,301040239,325917001164.6
2024-01-08,2923.46,2924.46,2887.54,2887.54,270275055,290730589588.8
2024-01-09,2887.11,2900.73,2878.41,2893.25,262955975,294446373682.5
2024-01-10,2886.98,2903.16,2870.42,2877.7,244046526,281192192419.3
2024-01-11,2873.8,2896.18,2867.72,2886.65,267050764,298552532937.0
2024-01-12,2880.04,2904.17,2878.88,2881.98,261602931,282877466332.8
2024-01-15,2872.56,2904.46,2869.22,2886.29,244611236,269229737081.5
2024-01-16,2881.56,2896.68,2861.13,2893.99,286286714,300837919168.5
2024-01-17,2887.29,2887.49,2833.62,2833.62,261251308,283073939817.7
2024-01-18,2822.67,2849.26,2760.98,2845.78,390396855,400709904734.2
2024-01-19,2836.97,2849.88,2822.84,2832.28,266664388,296717043828.4
